Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,MA10,MA50,RSI
2010-03-16 04:00:00,6.496084651555586,6.528741280031191,6.45840446316432,6.493573188781738,23329410,0.0,0.0,T,6.381788492202759,6.4451174068450925,80.51894746183883
2010-03-17 04:00:00,6.518694364219005,6.528742755056469,6.49357465586156,6.506134510040283,23969961,0.0,0.0,T,6.40716028213501,6.434460506439209,88.96554432633398
2010-03-18 04:00:00,6.521206770192209,6.553863407589571,6.506134817591654,6.546327114105225,22520710,0.0,0.0,T,6.434792613983154,6.425296993255615,89.80890949649073
2010-03-19 04:00:00,6.591542720794678,6.60912676886118,6.528742186632569,6.591542720794678,47487511,0.0,0.0,T,6.46619291305542,6.418414039611816,89.74352110310991
2010-03-22 04:00:00,6.578985070347373,6.6669053401155045,6.551352623066951,6.631737232208252,32488842,0.0,0.0,T,6.494327354431152,6.413892469406128,97.49970637121085
2010-03-23 04:00:00,6.651830949583863,6.674439191925115,6.614150757137785,6.66941499710083,24012461,0.0,0.0,T,6.519196271896362,6.411129255294799,97.70088986198793
2010-03-24 04:00:00,6.636759926238509,6.656856073973852,6.561399530823001,6.596567630767822,27038728,0.0,0.0,T,6.537785387039184,6.40756217956543,83.16330088286452
2010-03-25 04:00:00,6.639273676563687,6.6417857749519,6.558889065614015,6.568936824798584,31899132,0.0,0.0,T,6.551601886749268,6.403492736816406,78.43164075221692
2010-03-26 04:00:00,6.573958672728176,6.656855352447438,6.558886722152325,6.591542720794678,23911175,0.0,0.0,T,6.567176580429077,6.401483154296875,76.08690269613355
2010-03-29 04:00:00,6.619174321635202,6.674438556335577,6.60661383577059,6.659366607666016,26903415,0.0,0.0,T,6.58551435470581,6.403090858459473,75.95637994630995
2010-03-30 04:00:00,6.589029306010893,6.614149641527235,6.491060695301879,6.518692493438721,69180324,0.0,0.0,T,6.588026285171509,6.403894662857056,59.14892826447989
2010-03-31 04:00:00,6.506134115280237,6.54130221234132,6.468453920662211,6.491062164306641,48599406,0.0,0.0,T,6.586519050598144,6.4020859909057615,55.0422158664023
2010-04-01 04:00:00,6.543813943517368,6.584006867810051,6.508645848425307,6.558886528015137,27218395,0.0,0.0,T,6.587774991989136,6.403492736816406,59.31579737509166
2010-04-05 04:00:00,6.606615423738162,6.621688010398546,6.563911030269988,6.609127521514893,31740517,0.0,0.0,T,6.589533472061158,6.406708145141602,59.925293338110926
2010-04-06 04:00:00,6.599079764776095,6.621688010398546,6.56893522582345,6.609127521514893,28293350,0.0,0.0,T,6.587272500991821,6.4113302993774415,58.8463383347047
2010-04-07 04:00:00,6.672278733627918,6.679977751581213,6.538832977497024,6.582459449768066,41533615,0.42,0.0,T,6.578576946258545,6.414464492797851,55.71956906255025
2010-04-08 04:00:00,6.572194234208724,6.687676265670805,6.569627894835623,6.6774115562438965,48399747,0.0,0.0,T,6.586661338806152,6.420753746032715,59.07804828434319
2010-04-09 04:00:00,6.700507321190996,6.803157645962297,6.687675625553685,6.785193920135498,52618408,0.0,0.0,T,6.608287048339844,6.4277417087554936,62.341505573971354
2010-04-12 04:00:00,6.8185540814372345,6.844216821066331,6.759530233936055,6.769794940948486,30372163,0.0,0.0,T,6.626112270355224,6.434823608398437,59.08564851135298
2010-04-13 04:00:00,6.754398977853877,6.782628062193202,6.677411390829971,6.723604202270508,50332787,0.0,0.0,T,6.6325360298156735,6.441885986328125,53.52670311616524
2010-04-14 04:00:00,6.715905823800665,6.733869552612305,6.677412026623504,6.733869552612305,36690688,0.0,0.0,T,6.654053735733032,6.449053220748901,59.72823130745607
2010-04-15 04:00:00,6.713339484246783,6.749266941870061,6.682544057665727,6.733869552612305,37060614,0.0,0.0,T,6.678334474563599,6.4546630001068115,62.1621545595641
2010-04-16 04:00:00,6.7236018030623015,6.7620955828383735,6.649179933838678,6.654312610626221,42343506,0.0,0.0,T,6.687877082824707,6.459234256744384,54.27001266361494
2010-04-19 04:00:00,6.695373708895987,6.78775866426925,6.6594456141891145,6.769794940948486,44089597,0.0,0.0,T,6.703943824768066,6.468878393173218,57.05462080175658
2010-04-20 04:00:00,6.7800621898667615,6.862182461165832,6.764664801014567,6.8416523933410645,45651123,0.0,0.0,T,6.727196311950683,6.4789046287536625,72.6209911212169
2010-04-21 04:00:00,6.862183279837013,6.8647489715638645,6.708207428748887,6.759532928466797,59248735,0.0,0.0,T,6.744903659820556,6.4885947704315186,67.47085005870949
