Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,MA10,MA50,RSI
2010-03-16 04:00:00,43.39442324457876,43.57311878031826,43.30865015089349,43.53738021850586,2480600,0.0,0.0,COST,43.19643363952637,42.46905540466309,50.524126372132514
2010-03-17 04:00:00,43.5731254964441,43.93051662300944,43.530240306330114,43.83759689331055,3115300,0.0,0.0,COST,43.24289474487305,42.49910491943359,49.24732120722435
2010-03-18 04:00:00,43.601705325938696,43.90906182751801,43.54452145277178,43.79469680786133,3156200,0.0,0.0,COST,43.27649002075195,42.530861434936526,53.504596856954386
2010-03-19 04:00:00,43.873329292831066,43.95910238767878,43.23717361324525,43.40157318115234,4687500,0.0,0.0,COST,43.27934875488281,42.543781433105465,38.79508899808504
2010-03-22 04:00:00,43.272915559899616,43.66604522926547,43.19428908069089,43.51594161987305,2369000,0.0,0.0,COST,43.29435997009277,42.563122024536135,43.811939391537564
2010-03-23 04:00:00,43.43016052246094,43.5230829617681,43.14424930973664,43.43016052246094,2937800,0.0,0.0,COST,43.33939056396484,42.586875381469724,51.155917793174936
2010-03-24 04:00:00,43.27292597790908,43.41588299937131,42.90123881277865,42.93697738647461,2910000,0.0,0.0,COST,43.355831146240234,42.59976760864258,40.94329378112093
2010-03-25 04:00:00,43.187133256373706,43.187133256373706,42.89407270387636,42.922664642333984,2591500,0.0,0.0,COST,43.36655044555664,42.61693397521972,41.98462501578649
2010-03-26 04:00:00,43.065627684538434,43.18713935011274,42.82260162671211,42.97985458374024,2302000,0.0,0.0,COST,43.36369018554687,42.62997077941895,43.25016310721598
2010-03-29 04:00:00,42.98699569702149,43.19428316350676,42.85833469897389,42.98699569702149,2375500,0.0,0.0,COST,43.33438415527344,42.652841796875,50.14395614874238
2010-03-30 04:00:00,43.07993706231244,43.24433669278607,42.915537431838814,43.00845718383789,2121500,0.0,0.0,COST,43.28149185180664,42.67514450073242,55.14026926645006
2010-03-31 04:00:00,42.92981711332066,42.96555567565392,42.65819913156837,42.67964172363281,2548200,0.0,0.0,COST,43.16569633483887,42.68859077453613,47.368047578710225
2010-04-01 04:00:00,42.69393514073027,43.10136072565519,42.67963917131638,42.98699569702149,2638300,0.0,0.0,COST,43.084926223754884,42.717874908447264,49.60179383877547
2010-04-05 04:00:00,43.12281501308972,43.508795360842896,42.8869355587114,43.47305679321289,2146100,0.0,0.0,COST,43.09207458496094,42.76756950378418,53.31703901457833
2010-04-06 04:00:00,43.63746324392647,44.20928859591119,43.423029077767,44.13066482543945,3589100,0.0,0.0,COST,43.15354690551758,42.83682952880859,58.96331131781869
2010-04-07 04:00:00,44.06632898354918,44.287909746939015,43.95911055007291,44.11636352539063,3897200,0.0,0.0,COST,43.22216720581055,42.898962860107424,54.6098440738868
2010-04-08 04:00:00,44.03059335714871,44.044889331898105,43.47306397531404,43.58742904663086,4471500,0.0,0.0,COST,43.28721237182617,42.9451016998291,47.047161505603086
2010-04-09 04:00:00,43.630300332188085,43.89476894749925,43.544524516402845,43.75181198120117,2804500,0.0,0.0,COST,43.37012710571289,43.000229034423825,55.33754928395124
2010-04-12 04:00:00,43.52310246637794,43.75183262973236,43.072788764352055,43.13711929321289,4550700,0.0,0.0,COST,43.38585357666015,43.04562774658203,44.990738723033346
2010-04-13 04:00:00,43.04418325850802,43.28005995733063,42.715381387203706,42.80830383300781,4191400,0.0,0.0,COST,43.36798439025879,43.083310012817385,42.27363986751778
2010-04-14 04:00:00,42.73684035361632,42.79402152774781,42.12927367756355,42.615325927734375,6763100,0.0,0.0,COST,43.328671264648435,43.11029182434082,45.68142776805223
2010-04-15 04:00:00,42.46520622967648,42.48664882103739,42.10066854315366,42.19358825683594,5754400,0.0,0.0,COST,43.28006591796875,43.11658210754395,41.17655748951333
2010-04-16 04:00:00,42.14356091951088,42.54383996219687,42.12211832448985,42.30796051025391,5443700,0.0,0.0,COST,43.21216239929199,43.130147781372074,41.97959802592094
2010-04-19 04:00:00,42.37942617781203,42.55097233388216,41.89337419115167,42.508087158203125,4040700,0.0,0.0,COST,43.115665435791016,43.14629112243652,44.53505551439499
2010-04-20 04:00:00,42.6724997016328,42.8297499381851,42.4080310398458,42.52239608764648,3703300,0.0,0.0,COST,42.954838562011716,43.16186553955078,44.4443669304274
2010-04-21 04:00:00,42.45806600257702,42.57243105152177,42.20074396078186,42.53668975830078,3033200,0.0,0.0,COST,42.796871185302734,43.18399658203125,48.23949352435788
2010-04-22 04:00:00,42.33654254551023,43.17998562350933,42.25791607993242,43.0441780090332,3929700,0.0,0.0,COST,42.74254608154297,43.207441329956055,50.6711379347397
2010-04-23 04:00:00,42.93695047956575,43.23001096290849,42.886915962410406,43.02987289428711,4017400,0.0,0.0,COST,42.670352172851565,43.22245132446289,44.15069298715527
2010-04-26 04:00:00,43.02989985942681,43.10137700681873,42.894089462032426,42.93697738647461,2874600,0.0,0.0,COST,42.65033798217773,43.22816963195801,31.485369016964555
2010-04-27 04:00:00,43.065633022501366,43.065633022501366,42.25078164722377,42.29366683959961,3948900,0.0,0.0,COST,42.59887428283692,43.22659713745117,26.34484779894386
2010-04-28 04:00:00,42.38658633052387,42.52239670133823,41.98631002078351,42.06493377685547,3462400,0.0,0.0,COST,42.54383506774902,43.200579223632815,28.571137104819215
2010-04-29 04:00:00,42.17929147631297,42.4937973525077,42.11496097678926,42.42231750488281,2883800,0.0,0.0,COST,42.56670799255371,43.17627655029297,32.25183201014417
2010-04-30 04:00:00,42.26507435135388,42.65820403556907,42.18644786917528,42.22933578491211,4960700,0.0,0.0,COST,42.55884552001953,43.14940071105957,36.343906089319816
2010-05-03 04:00:00,42.1935931047567,42.52954161695693,42.10067338039822,42.39373397827149,4051400,0.0,0.0,COST,42.54741020202637,43.12323944091797,43.438924407899236
2010-05-04 04:00:00,42.05062689684836,43.15138911839651,41.67893992497973,42.8011474609375,6046200,0.0,0.0,COST,42.57528533935547,43.11023017883301,52.75393257410607
2010-05-05 04:00:00,42.85494980348874,43.629567782694174,42.83343354941454,43.29246520996094,6438700,0.205,0.0,COST,42.65086288452149,43.111050033569335,65.95660766987795
2010-05-06 04:00:00,42.28115205071098,42.39590994365362,39.44806331963732,41.62129211425781,11175500,0.0,0.0,COST,42.50857429504394,43.07344306945801,43.133494156798214
2010-05-07 04:00:00,41.49937291043042,42.10185267554171,40.76061897008425,41.10489273071289,9286700,0.0,0.0,COST,42.31607627868652,43.017788314819335,36.80315829580034
2010-05-10 04:00:00,42.044488152351015,42.30986816563082,40.954286132520345,41.25552749633789,8378900,0.0,0.0,COST,42.147931289672854,42.97129348754883,38.38316776269772
2010-05-11 04:00:00,41.16944119441894,41.814953421956055,41.1192347790342,41.55674743652344,5442100,0.0,0.0,COST,42.074239349365236,42.92110206604004,41.46340328695162
2010-05-12 04:00:00,41.64283213222938,41.73607108630604,41.35593588695176,41.51372909545898,4151100,0.0,0.0,COST,42.01911888122559,42.873910140991214,35.49388295833697
2010-05-13 04:00:00,41.46351754791997,41.95123946309836,41.3128955329053,41.36310195922852,5007700,0.0,0.0,COST,41.91319732666015,42.83371246337891,34.599751585020144
2010-05-14 04:00:00,41.07619701844459,41.68584787420327,41.03316177816209,41.41329956054688,4890500,0.0,0.0,COST,41.831593704223636,42.792803573608396,35.809907766159085
2010-05-17 04:00:00,41.47068730921997,41.91537395695347,41.26268770094085,41.85082244873047,4129100,0.0,0.0,COST,41.77730255126953,42.76236030578613,45.71138308994387
2010-05-18 04:00:00,42.05882244883238,42.30985731028047,41.37027484540241,41.44199752807617,4308800,0.0,0.0,COST,41.6413875579834,42.72388366699219,44.17066179279127
2010-05-19 04:00:00,41.234000199109325,41.9440640523007,41.234000199109325,41.4348258972168,4350200,0.0,0.0,COST,41.455623626708984,42.69298309326172,40.11104328273707
2010-05-20 04:00:00,40.88254925317476,41.25551318872207,40.5597917381776,40.58848190307617,6755600,0.0,0.0,COST,41.35234260559082,42.649301300048826,35.46955883724037
2010-05-21 04:00:00,40.115111291726734,41.40613881408891,40.01469843519397,41.19813919067383,5966100,0.0,0.0,COST,41.361667251586915,42.61695465087891,40.186403783434365
2010-05-24 04:00:00,41.01164080288169,41.17660510089989,40.6530220499611,40.71039962768555,3376800,0.0,0.0,COST,41.30715446472168,42.57099349975586,33.06222275239766
2010-05-25 04:00:00,40.136620585636166,40.52392959594727,39.72779532010045,40.52392959594727,6120300,0.0,0.0,COST,41.20387268066407,42.51587097167969,26.40586892449211
2010-05-26 04:00:00,40.59564940108059,40.66737480683359,39.95730833812344,40.15096282958984,6146600,0.0,0.0,COST,41.06759605407715,42.44814262390137,33.90900088671272
2010-05-27 04:00:00,41.12640517949511,42.50350009455974,40.91123444102181,42.13053894042969,8764500,0.0,0.0,COST,41.14433975219727,42.41400146484375,58.50175020316269
2010-05-28 04:00:00,42.166403698375696,42.25964262645768,41.61413035861765,41.77909469604492,3501100,0.0,0.0,COST,41.18091926574707,42.37368942260742,54.20010943235942
2010-06-01 04:00:00,41.72889733252363,42.20944536721332,41.40613976054426,41.58544921875,3200400,0.0,0.0,COST,41.154381942749026,42.33736694335938,50.234292383442344
2010-06-02 04:00:00,41.843661935336456,42.30269378362628,41.5639395737877,42.28117752075195,3898900,0.0,0.0,COST,41.2382999420166,42.31267166137695,55.661389359462916
2010-06-03 04:00:00,41.76475038025482,42.4317816511559,41.09771910935374,41.54957962036133,7219000,0.0,0.0,COST,41.24977531433105,42.27506004333496,51.26702358834844
2010-06-04 04:00:00,41.20531296664672,41.20531296664672,40.17248876328906,40.28724670410156,5499000,0.0,0.0,COST,41.219651794433595,42.2220654296875,43.43104677587473
