Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,MA10,MA50,RSI
2010-03-16 04:00:00,42.63588350687021,42.668063496149216,42.36558927284378,42.5200424194336,7474500,0.0,0.0,PEP,41.68277587890625,39.675697021484375,94.03298633625334
2010-03-17 04:00:00,42.57152933814111,42.84826055786812,42.487863328238014,42.84182357788086,6922300,0.0,0.0,PEP,41.849457550048825,39.749860229492185,94.34943225269156
2010-03-18 04:00:00,42.84183041623832,42.94480247256236,42.577973114369264,42.80965042114258,6961900,0.0,0.0,PEP,42.00455551147461,39.81392211914063,93.2569359986755
2010-03-19 04:00:00,42.835391998291016,43.10569118208537,42.64232676412673,42.835391998291016,10947400,0.0,0.0,PEP,42.145494842529295,39.886422882080076,91.81731130330209
2010-03-22 04:00:00,42.7517361903444,42.83539731119437,42.57153998545012,42.67450714111328,6763000,0.0,0.0,PEP,42.28450393676758,39.96069046020508,85.5769682893642
2010-03-23 04:00:00,42.72599098117057,43.11856336881926,42.62945590208058,43.028465270996094,6412800,0.0,0.0,PEP,42.44539566040039,40.04459312438965,85.2941731958585
2010-03-24 04:00:00,42.87400472631374,43.11855596268943,42.63588556012201,42.6423225402832,7661200,0.0,0.0,PEP,42.56316719055176,40.12166740417481,73.62625909964942
2010-03-25 04:00:00,42.71311550850335,43.11855688776663,42.70024154790477,42.82895660400391,6246600,0.0,0.0,PEP,42.66484909057617,40.19161102294922,73.79900682436184
2010-03-26 04:00:00,42.88688581040508,42.99628995395715,42.693815631213134,42.85470581054688,5313400,0.0,0.0,PEP,42.76074028015137,40.25567970275879,77.72716985402306
2010-03-29 04:00:00,42.86756866584498,43.0348957837852,42.66806646636299,42.82895660400391,6825600,0.0,0.0,PEP,42.78648223876953,40.309648208618164,75.88637873195523
2010-03-30 04:00:00,42.80964894304975,43.11856019137818,42.70668180025875,42.97053909301758,5733800,0.0,0.0,PEP,42.83153190612793,40.3729663848877,76.71208776932282
2010-03-31 04:00:00,42.912617925007616,42.93192395602579,42.51360861404838,42.57796859741211,8123900,0.0,0.0,PEP,42.80514640808106,40.42792152404785,63.370603028462504
2010-04-01 04:00:00,42.6809383381187,42.9126205444336,42.63588929300067,42.9126205444336,5074100,0.0,0.0,PEP,42.815443420410155,40.494426498413084,66.32220549856055
2010-04-05 04:00:00,42.91261811118323,42.91261811118323,42.36559262005983,42.46212768554688,6732600,0.0,0.0,PEP,42.77811698913575,40.56482986450195,48.10684719198737
2010-04-06 04:00:00,42.33985489522584,42.880443473488285,42.33985489522584,42.72599029541016,6734700,0.0,0.0,PEP,42.78326530456543,40.64753982543945,53.319625561387376
2010-04-07 04:00:00,42.72598446680141,42.80964557060207,42.31410610812884,42.46855926513672,8204200,0.0,0.0,PEP,42.7272747039795,40.72714584350586,43.85598302136774
2010-04-08 04:00:00,42.3141119798955,42.59728023201856,42.23045086448551,42.45569610595703,6646300,0.0,0.0,PEP,42.70861206054688,40.80623931884766,44.136556488417476
2010-04-09 04:00:00,42.42996042317934,42.751740798022205,42.38491136710049,42.70669174194336,4757700,0.0,0.0,PEP,42.69638557434082,40.8898412322998,48.016069962671224
2010-04-12 04:00:00,42.70023712022724,42.90617627865426,42.64231903347129,42.680931091308594,5074000,0.0,0.0,PEP,42.679008102417,40.97995719909668,50.103330633483054
2010-04-13 04:00:00,42.57797409849554,42.79678235827472,42.48787109214046,42.72599029541016,5190800,0.0,0.0,PEP,42.66871147155762,41.072508087158205,44.59778384594858
2010-04-14 04:00:00,42.603728578549024,42.66808859496578,42.36561419373464,42.661651611328125,5202300,0.0,0.0,PEP,42.63782272338868,41.14996894836426,50.39005427042839
2010-04-15 04:00:00,42.455681312196,42.79676754614046,42.34627722017161,42.64874649047852,5968500,0.0,0.0,PEP,42.644900512695315,41.22142082214356,46.08921112018056
2010-04-16 04:00:00,42.48144050539819,42.893318934650935,42.449260508434186,42.56510162353516,7374400,0.0,0.0,PEP,42.61014862060547,41.28941040039062,43.86927450093679
2010-04-19 04:00:00,42.526480195656525,42.72598238498672,42.28192405650121,42.552223205566406,6354600,0.0,0.0,PEP,42.61915817260742,41.378230285644534,44.10964198601452
2010-04-20 04:00:00,42.584396072245056,42.73241714403954,42.29479581827013,42.41063690185547,6780900,0.0,0.0,PEP,42.587622833251956,41.46587982177734,38.08232392044666
2010-04-21 04:00:00,42.359155639700056,42.6744989376455,42.22400851200915,42.46212768554688,6534300,0.0,0.0,PEP,42.586979675292966,41.5615884399414,47.11545951080526
2010-04-22 04:00:00,42.31410258071684,42.33984558973504,41.509651961311576,41.676979064941406,9689700,0.0,0.0,PEP,42.509107971191405,41.627663116455075,24.869582757925343
2010-04-23 04:00:00,41.73491164546003,41.73491164546003,41.29729016013768,41.644813537597656,9008900,0.0,0.0,PEP,42.402920150756835,41.68887725830078,29.9690730131189
2010-04-26 04:00:00,41.72845823618954,42.11459844356305,41.58044207867616,41.84429931640625,8096900,0.0,0.0,PEP,42.319256973266604,41.74372886657715,27.687225350046177
2010-04-27 04:00:00,41.78639751999391,41.96015675306352,41.232934910989066,41.33590698242188,8615300,0.0,0.0,PEP,42.18024864196777,41.79186332702637,24.566744329473437
2010-04-28 04:00:00,41.36808080167571,41.71560416711966,40.93045933148464,41.670555114746094,10229300,0.0,0.0,PEP,42.08113899230957,41.84170639038086,34.59601780641074
2010-04-29 04:00:00,41.79926531278504,42.153225660182535,41.72204117151901,41.96015548706055,7714000,0.0,0.0,PEP,42.01227989196777,41.88711715698242,35.57197498061035
2010-04-30 04:00:00,42.04382216089052,42.46213760237838,41.94728707285817,41.97303009033203,8274200,0.0,0.0,PEP,41.953072738647464,41.92741767883301,36.25017782625198
2010-05-03 04:00:00,42.011639024301616,42.475003484272,41.76065076014735,42.2755012512207,5807900,0.0,0.0,PEP,41.92540054321289,41.9721061706543,42.04541321172838
2010-05-04 04:00:00,42.02451225376248,42.46213369054512,41.86362209185676,42.10817337036133,8383100,0.0,0.0,PEP,41.89515419006348,42.01664321899414,40.569847899304946
2010-05-05 04:00:00,41.89580039934604,42.44282600988706,41.84431436518304,41.96015548706055,7658800,0.0,0.0,PEP,41.844956970214845,42.06627128601074,38.78418614361402
2010-05-06 04:00:00,41.93443193157965,42.60373096803745,39.8428564852135,41.63838958740234,14046200,0.0,0.0,PEP,41.84109802246094,42.105629959106444,35.99224571980787
2010-05-07 04:00:00,41.48391070848631,41.85717699008679,40.9690627812689,41.55470275878906,13221500,0.0,0.0,PEP,41.83208694458008,42.14050346374512,35.237937170315774
2010-05-10 04:00:00,42.34629251144649,42.79034601882773,42.25619441371824,42.73886489868164,10833800,0.0,0.0,PEP,41.921543502807616,42.19688720703125,53.71194675414431
2010-05-11 04:00:00,42.57796838208226,43.11855688776663,42.487865387824186,42.82895660400391,7240800,0.0,0.0,PEP,42.07084846496582,42.242803802490236,54.112580402353906
2010-05-12 04:00:00,43.27300599702034,43.51112514604526,42.99627478976642,43.07994079589844,13170400,0.0,0.0,PEP,42.21178703308105,42.289011306762696,67.86905349570307
2010-05-13 04:00:00,43.13142723093275,43.170044203908425,42.77103488300975,42.78390884399414,7800500,0.0,0.0,PEP,42.294162368774415,42.321189346313474,63.594512425530176
2010-05-14 04:00:00,42.73885554458143,42.86112870189224,42.32697230371357,42.5200424194336,9731800,0.0,0.0,PEP,42.34886360168457,42.34641677856445,57.94259016805078
2010-05-17 04:00:00,42.54578237373413,43.0928077823574,42.52003936615488,42.95766067504883,6943800,0.0,0.0,PEP,42.417079544067384,42.37705001831055,69.384371691439
2010-05-18 04:00:00,43.06705870770956,43.31161479027229,42.7324094762763,42.81607055664063,7237500,0.0,0.0,PEP,42.48786926269532,42.40768310546875,64.354508412223
2010-05-19 04:00:00,42.66808632055629,42.71956745697366,42.15323567654556,42.50075912475586,7867800,0.0,0.0,PEP,42.54192962646485,42.42930732727051,56.73095738839844
2010-05-20 04:00:00,41.979458067245055,41.979458067245055,41.0977783203125,41.0977783203125,11587400,0.0,0.0,PEP,42.48786849975586,42.421970748901366,41.904671849927226
2010-05-21 04:00:00,40.67946807232752,40.95619934805674,39.99085837364941,40.91758728027344,14586400,0.0,0.0,PEP,42.4241569519043,42.40407974243164,37.14979232111563
2010-05-24 04:00:00,40.60224454812227,41.19432166706774,40.28689872580525,40.75026321411133,6334000,0.0,0.0,PEP,42.22529678344727,42.381169128417966,37.149819142714776
2010-05-25 04:00:00,39.85570089727464,40.492824400470255,39.67550474768208,40.47351837158203,9156900,0.0,0.0,PEP,41.98975296020508,42.33920875549316,36.26625035681181
2010-05-26 04:00:00,40.58293332253517,40.58293332253517,39.282940583815765,39.405216217041016,15152900,0.0,0.0,PEP,41.62228050231934,42.276912231445316,31.870313995224564
2010-05-27 04:00:00,39.88144610218527,40.49926361051788,39.59184337797044,40.479957580566406,9428400,0.0,0.0,PEP,41.39188537597657,42.229674911499025,42.4842368994736
2010-05-28 04:00:00,40.492824400470255,40.84034765038882,40.3705487925308,40.47351837158203,7546700,0.0,0.0,PEP,41.187232971191406,42.18295227050781,31.03429333902234
2010-06-01 04:00:00,40.3255107913452,40.92402240056393,39.83640577074157,40.38986587524414,7180000,0.0,0.0,PEP,40.93045349121094,42.134041748046876,29.557648764972924
2010-06-02 04:00:00,40.59739268130853,41.155120849609375,40.09803394578429,41.155120849609375,10023900,0.48,0.0,PEP,40.76435852050781,42.103654022216794,35.14810685309874
2010-06-03 04:00:00,41.18105671992013,41.27833579622397,40.8567964307869,41.09674835205078,6448400,0.0,0.0,PEP,40.6239574432373,42.06501968383789,36.48626104173474
2010-06-04 04:00:00,40.50659551717027,40.50659551717027,39.74782761323222,39.8451042175293,10309800,0.0,0.0,PEP,40.49869003295898,42.00907531738281,31.501547211721288
2010-06-07 04:00:00,39.79970481737077,40.5714458426963,39.74782446064249,40.03317260742188,7694100,0.0,0.0,PEP,40.410248565673825,41.95315963745117,29.052798281024394
2010-06-08 04:00:00,39.84511361180538,40.727102219272986,39.81917466222304,40.629825592041016,7538300,0.0,0.0,PEP,40.3982048034668,41.90866203308106,35.29895819812957
2010-06-09 04:00:00,40.766006317549255,40.90219505317077,40.4222911827207,40.52605438232422,7056300,0.0,0.0,PEP,40.40345840454101,41.862603988647464,36.332596705504635
