Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,MA10,MA50,RSI
2010-03-16 04:00:00,29.1655749732554,29.18576050809574,28.721531704291355,29.09156990051269,28553800,0.0,0.0,JPM,28.717491340637206,27.818910980224608,75.47973756333329
2010-03-17 04:00:00,29.138670410440152,29.676904383152205,29.111758070179043,29.461610794067383,32918800,0.0,0.0,JPM,28.869544410705565,27.831559715270995,81.31209575060481
2010-03-18 04:00:00,29.434681514294976,29.46159383906818,29.03100690869915,29.360673904418945,26012000,0.0,0.0,JPM,28.98526382446289,27.83102153778076,71.68779739244542
2010-03-19 04:00:00,29.23286247253418,29.528890530459066,29.017568872861148,29.23286247253418,37014400,0.0,0.0,JPM,29.028323554992674,27.824697494506836,70.76934372044637
2010-03-22 04:00:00,28.97718879068285,29.46160047978588,28.95700582580393,29.427961349487305,23257200,0.0,0.0,JPM,29.105694580078126,27.81056903839111,76.63333782086758
2010-03-23 04:00:00,29.5019620449411,30.10074976827429,29.454866756190285,29.99310302734375,33735700,0.0,0.0,JPM,29.25101718902588,27.8092232131958,82.24128330886938
2010-03-24 04:00:00,29.898918835928757,30.255500857313844,29.737449959434937,30.235315322875977,35849200,0.0,0.0,JPM,29.38624839782715,27.814740142822266,82.12790880735513
2010-03-25 04:00:00,30.26222765779212,30.98211593453906,30.20167618748156,30.235315322875977,45019400,0.0,0.0,JPM,29.50466079711914,27.83425132751465,77.95302834922104
2010-03-26 04:00:00,30.302589236282863,30.87446210682446,30.13439103124111,30.28913307189941,39727000,0.0,0.0,JPM,29.63047389984131,27.84461196899414,83.1065459228093
2010-03-29 04:00:00,30.443876841233426,30.5313406314418,29.912369867161026,30.18148803710937,30628400,0.0,0.0,JPM,29.7509033203125,27.846899261474608,83.33365607980778
2010-03-30 04:00:00,30.208396509204835,30.309313885170543,29.84508779612647,29.99310302734375,30296300,0.0,0.0,JPM,29.841056632995606,27.859009666442873,74.05258729421425
2010-03-31 04:00:00,29.811464394825965,30.275690728725667,29.771095883246907,30.10749244689941,39043000,0.0,0.0,JPM,29.905644798278807,27.8787899017334,73.43323166913225
2010-04-01 04:00:00,30.3297532792759,30.51834776791941,30.30281341178871,30.4307861328125,23894600,0.05,0.0,JPM,30.012656021118165,27.90342140197754,77.37206675906452
2010-04-05 04:00:00,30.49813958272252,30.57896689310756,30.168103724786235,30.53855323791504,21342400,0.0,0.0,JPM,30.14322509765625,27.96869186401367,79.90060429316993
2010-04-06 04:00:00,30.46447615984474,30.94269306016177,30.410593832035303,30.87533950805664,28192100,0.0,0.0,JPM,30.287962913513184,28.059267196655274,81.47836489105545
2010-04-07 04:00:00,30.868595133520383,31.01677341379743,30.323022289297334,30.52508544921875,28890100,0.0,0.0,JPM,30.341161155700682,28.14216449737549,68.89923090220701
2010-04-08 04:00:00,30.417311604269702,30.962884329126368,30.181571730834555,30.82143783569336,28869900,0.0,0.0,JPM,30.399773406982423,28.241350135803224,74.27360878420401
2010-04-09 04:00:00,30.9022605235404,31.13126603898744,30.612635825493516,30.969614028930664,22881200,0.0,0.0,JPM,30.473203277587892,28.331523399353028,78.66570207450285
2010-04-12 04:00:00,31.00329263939001,31.29965424735729,30.91573359101031,31.07738304138184,24645900,0.0,0.0,JPM,30.552028274536134,28.421833572387694,78.03241596161959
2010-04-13 04:00:00,31.010027111622566,31.23903262291808,30.88205185658092,30.895523071289062,27988900,0.0,0.0,JPM,30.623431777954103,28.515772972106934,67.6342899739098
2010-04-14 04:00:00,31.926065768269392,32.28304415097464,31.5084656031496,32.14833450317383,72533100,0.0,0.0,JPM,30.83895492553711,28.62548397064209,76.79818526247165
2010-04-15 04:00:00,32.094446103410554,32.464895637628715,31.98667891946759,32.20221328735352,45412100,0.0,0.0,JPM,31.048427009582518,28.72389320373535,77.14320909794893
