Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,MA10,MA50,RSI
2012-07-30 04:00:00,23.90866873077769,23.94851742403899,22.9423607202746,23.06190299987793,29285900,0.0,0.0,META,27.416271018981934,29.72545051574707,15.733106268834888
2012-07-31 04:00:00,23.281068995247093,23.281068995247093,21.52776624433488,21.627384185791016,56179400,0.0,0.0,META,26.780698776245117,29.396307754516602,14.602442476788
2012-08-01 04:00:00,21.418184331915946,21.49787982551946,20.760696034664367,20.8005428314209,44604400,0.0,0.0,META,25.9608304977417,29.134308586120607,13.890903703348897
2012-08-02 04:00:00,20.69096292655965,20.7606962466635,19.744577267774737,19.963741302490234,56374500,0.0,0.0,META,25.068240356445312,28.915942726135253,13.172411562018667
2012-08-03 04:00:00,20.282524870425902,22.075674585454216,19.824274316528957,21.009746551513672,80647000,0.0,0.0,META,24.304159355163574,28.698573112487793,22.629976715519646
2012-08-06 04:00:00,21.308602169477886,22.06571030356191,21.218944502277772,21.83658599853516,27778900,0.0,0.0,META,23.6237585067749,28.477218742370606,27.563630287438983
2012-08-07 04:00:00,22.1155208803096,22.364569530312675,20.42198930025249,20.641151428222656,36782900,0.0,0.0,META,22.85370006561279,28.254270401000976,19.885127395389873
2012-08-08 04:00:00,20.631189254211684,21.069515410242417,20.143054128216495,20.641151428222656,29537400,0.0,0.0,META,21.99498043060303,28.092488403320313,20.043404864309593
2012-08-09 04:00:00,20.67103905834172,21.089440888779244,20.53157241489271,20.930049896240234,15610700,0.0,0.0,META,21.413202857971193,27.94943489074707,22.06200518179992
2012-08-10 04:00:00,21.328525648491095,21.73696527127155,21.04959048411576,21.72700309753418,25794700,0.0,0.0,META,21.223925971984862,27.794227752685547,26.33013927077475
2012-08-13 04:00:00,22.06571140406721,22.36457094300304,21.318565406863417,21.517805099487305,24973100,0.0,0.0,META,21.0695161819458,27.67229358673096,26.492788315282283
2012-08-14 04:00:00,21.32852554698975,21.51780304691833,20.172940000219,20.30244445800781,39308800,0.0,0.0,META,20.93702220916748,27.542389793395998,19.93287983467833
